7749.358694;0.000105608;8.27E-05
7746.615212;0.000108293;8.08E-05
7743.795153;0.000110997;7.90E-05
7740.898153;0.000113714;7.72E-05
7737.923952;0.000116441;7.56E-05
7734.872391;0.000119175;7.40E-05
7731.743426;0.000121912;7.25E-05
7728.537126;0.000124647;7.10E-05
7725.253681;0.000127377;6.96E-05
7721.893403;0.000130096;6.83E-05
7718.456736;0.000132801;6.71E-05
7714.944252;0.000135487;6.59E-05
7711.35666;0.000138148;6.47E-05
7707.694804;0.000140781;6.36E-05
7703.959672;0.000143379;6.26E-05
7700.15239;0.000145938;6.16E-05
7696.274228;0.000148452;6.07E-05
7692.326601;0.000150917;5.98E-05
7688.311065;0.000153326;5.89E-05
7684.22932;0.000155676;5.81E-05
7680.083208;0.000157959;5.74E-05
7675.874712;0.000160173;5.67E-05
7671.605949;0.00016231;5.60E-05
7667.279174;0.000164367;5.54E-05
7662.896769;0.000166339;5.48E-05
7658.461243;0.00016822;5.42E-05
7653.975225;0.000170006;5.37E-05
7649.441459;0.000171693;5.33E-05
7644.862796;0.000173277;5.28E-05
7640.242189;0.000174753;5.24E-05
7635.582684;0.000176119;5.21E-05
7630.88741;0.00017737;5.17E-05
7626.159575;0.000178505;5.14E-05
7621.402454;0.000179519;5.12E-05
7616.61938;0.000180411;5.10E-05
7611.813734;0.000181178;5.08E-05
7606.988935;0.000181819;5.06E-05
7602.148432;0.000182333;5.05E-05
7597.29569;0.000182719;5.04E-05
7592.434185;0.000182976;5.03E-05
7587.567387;0.000183103;5.03E-05
7582.698756;0.000183102;5.03E-05
7577.831728;0.000182972;5.03E-05
7572.969708;0.000182715;5.04E-05
7568.116058;0.000182332;5.05E-05
7563.274089;0.000181824;5.06E-05
7558.447053;0.000181194;5.08E-05
7553.638132;0.000180444;5.10E-05
7548.850431;0.000179576;5.12E-05
7544.086974;0.000178594;5.14E-05
7539.350691;0.0001775;5.17E-05
7534.644417;0.000176298;5.20E-05
7529.970883;0.000174992;5.24E-05
7525.33271;0.000173586;5.27E-05
7520.732409;0.000172084;5.32E-05
7516.172373;0.000170489;5.36E-05
7511.654875;0.000168807;5.41E-05
7507.182065;0.000167042;5.46E-05
7502.755967;0.000165199;5.51E-05
7498.37848;0.000163282;5.57E-05
7494.051376;0.000161296;5.63E-05
7489.776296;0.000159245;5.70E-05
7485.554757;0.000157136;5.77E-05
7481.388147;0.000154972;5.84E-05
7477.277728;0.000152759;5.91E-05
7473.224638;0.0001505;5.99E-05
7469.229892;0.000148201;6.08E-05
7465.294387;0.000145867;6.16E-05
7461.4189;0.000143501;6.26E-05
7457.604095;0.000141109;6.35E-05
7453.850525;0.000138694;6.45E-05
7450.158637;0.000136261;6.55E-05
7446.528771;0.000133814;6.66E-05
7442.96117;0.000131356;6.77E-05
7439.455981;0.000128892;6.89E-05
7436.01326;0.000126425;7.01E-05
7432.632973;0.000123958;7.14E-05
7429.315007;0.000121495;7.27E-05
7426.059168;0.000119039;7.41E-05
7422.865191;0.000116592;7.55E-05
7419.732738;0.000114159;7.70E-05
7416.661409;0.00011174;7.85E-05
7413.65074;0.000109339;8.01E-05
7410.700214;0.000106958;8.17E-05
7407.809259;0.000104599;8.35E-05
7404.977255;0.000102264;8.52E-05
7402.203539;1.00E-04;8.71E-05
7399.487407;9.77E-05;8.90E-05
7396.828117;9.54E-05;9.10E-05
7394.224896;9.32E-05;9.31E-05
7391.676939;9.10E-05;9.52E-05
7389.183417;8.88E-05;9.74E-05
7386.743476;8.67E-05;9.97E-05
7384.356244;8.46E-05;0.00010213
7382.020829;8.26E-05;0.000104602
7379.736327;8.06E-05;0.000107163
7377.501822;7.86E-05;0.000109814
7375.316386;7.66E-05;0.000112558
7373.179087;7.47E-05;0.000115397
7371.088987;7.29E-05;0.000118333
7369.045144;7.10E-05;0.000121368
7367.046616;6.92E-05;0.000124505
7365.092463;6.75E-05;0.000127746
7363.181745;6.58E-05;0.000131094
7361.313526;6.41E-05;0.000134552
7359.486878;6.24E-05;0.000138124
7357.700877;6.08E-05;0.000141811
7355.954608;5.92E-05;0.000145616
7354.247163;5.77E-05;0.000149543
7352.577647;5.62E-05;0.000153595
7350.945172;5.48E-05;0.000157773
7349.348865;5.33E-05;0.000162082
7347.787861;5.19E-05;0.000166523
7346.261312;5.06E-05;0.000171099
7344.768381;4.93E-05;0.000175813
7343.308245;4.80E-05;0.000180667
7341.880095;4.67E-05;0.000185664
7340.483136;4.55E-05;0.000190807
7339.116591;4.43E-05;0.000196098
7337.779694;4.31E-05;0.000201539
7336.471696;4.20E-05;0.000207132
7335.191864;4.09E-05;0.000212881
7333.93948;3.98E-05;0.000218786
7332.71384;3.88E-05;0.000224851
7331.514257;3.78E-05;0.000231076
7330.340061;3.68E-05;0.000237466
7329.190594;3.58E-05;0.00024402
7328.065216;3.49E-05;0.000250741
7326.963301;3.40E-05;0.000257634
7325.884239;3.31E-05;0.000264708
7324.827436;3.22E-05;0.000271974
7323.792309;3.14E-05;0.000279444
7322.778294;3.06E-05;0.000287127
7321.78484;2.98E-05;0.000295035
7320.811409;2.90E-05;0.000303176
7319.857479;2.83E-05;0.000311561
7318.922541;2.76E-05;0.0003202
7318.006099;2.69E-05;0.000329101
7317.107671;2.62E-05;0.000338274
7316.226789;2.55E-05;0.000347727
7315.362996;2.49E-05;0.000357469
7314.515848;2.42E-05;0.000367507
7313.684916;2.36E-05;0.000377848
7312.869779;2.30E-05;0.000388501
7312.070031;2.25E-05;0.000399472
7311.285275;2.19E-05;0.000410768
7310.515128;2.14E-05;0.000422394
7309.759215;2.08E-05;0.000434357
7309.017175;2.03E-05;0.000446662
7308.288654;1.98E-05;0.000459313
7307.573311;1.93E-05;0.000472315
7306.870815;1.89E-05;0.000485673
7306.180842;1.84E-05;0.00049939
7305.503079;1.80E-05;0.000513469
7304.837223;1.75E-05;0.000527913
7304.18298;1.71E-05;0.000542725
7303.540062;1.67E-05;0.000557914
7302.908194;1.63E-05;0.000573492
7302.287104;1.59E-05;0.000589468
7301.676533;1.55E-05;0.000605853
7301.076226;1.52E-05;0.000622656
7300.485937;1.48E-05;0.000639885
